[DEBUG] [2021-07-01 20:44:28] AbstractEnvironment.setActiveProfiles(296) | Activating profiles []
[DEBUG] [2021-07-01 20:54:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e915f61a2f514364918659f9aaaf88c2, msgType : 19
[DEBUG] [2021-07-01 20:54:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : becad75651c547adb16905fb86ca7788, msgType : 19
[INFO] [2021-07-01 20:54:07] FrameworkServlet.initServletBean(525) | Initializing Servlet 'dispatcherServlet'
[DEBUG] [2021-07-01 20:54:07] DispatcherServlet.initMultipartResolver(520) | Detected StandardServletMultipartResolver
[DEBUG] [2021-07-01 20:54:07] DispatcherServlet.initLocaleResolver(544) | Detected AcceptHeaderLocaleResolver
[DEBUG] [2021-07-01 20:54:07] DispatcherServlet.initThemeResolver(569) | Detected FixedThemeResolver
[DEBUG] [2021-07-01 20:54:07] DispatcherServlet.initRequestToViewNameTranslator(719) | Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@18fc834c
[DEBUG] [2021-07-01 20:54:07] DispatcherServlet.initFlashMapManager(783) | Detected org.springframework.web.servlet.support.SessionFlashMapManager@68f382a5
[DEBUG] [2021-07-01 20:54:07] FrameworkServlet.initServletBean(542) | enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
[INFO] [2021-07-01 20:54:07] FrameworkServlet.initServletBean(547) | Completed initialization in 2 ms
[DEBUG] [2021-07-01 20:54:07] LogFormatUtils.traceDebug(91) | POST "/v1/usr/signup?user_id=seller&password=123&user_type=0", parameters={masked}
[DEBUG] [2021-07-01 20:54:07] AbstractHandlerMapping.getHandler(522) | Mapped to com.example.demo.controller.UserController#signup(String, String, int, String)
[INFO] [2021-07-01 20:54:07] ContractClient.loadContractAddr(73) |  load contract address from contract.properties, address is 0x33e7776a7776d4fef39c3f57a7505e2f3c798005
[DEBUG] [2021-07-01 20:54:07] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-07-01 20:54:07] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 628db8f848264f368929c082e9b0f4b5, msgType : 18
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 628db8f848264f368929c082e9b0f4b5, msgType : 4096
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 20:54:07] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 174, groupId: 1
[DEBUG] [2021-07-01 20:54:07] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 174, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 20:54:07] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 174, groupId: 1
[DEBUG] [2021-07-01 20:54:07] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 174, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2021-07-01 20:54:07] AbstractMessageConverterMethodProcessor.writeWithMessageConverters(268) | Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] [2021-07-01 20:54:07] LogFormatUtils.traceDebug(91) | Writing [com.example.demo.pojo.Result@4cb8eb97]
[DEBUG] [2021-07-01 20:54:07] FrameworkServlet.logResult(1131) | Completed 200 OK
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 04e71d2a8b2e4c8ca843220e379d572f, msgType : 19
[DEBUG] [2021-07-01 20:54:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bc0d86d28ded463581c46e778242bd81, msgType : 19
[DEBUG] [2021-07-01 20:54:09] LogFormatUtils.traceDebug(91) | POST "/v1/usr/signin?user_id=seller&password=123&user_type=0", parameters={masked}
[DEBUG] [2021-07-01 20:54:09] AbstractHandlerMapping.getHandler(522) | Mapped to com.example.demo.controller.UserController#signin(String, String, int)
[INFO] [2021-07-01 20:54:09] ContractClient.loadContractAddr(73) |  load contract address from contract.properties, address is 0x33e7776a7776d4fef39c3f57a7505e2f3c798005
[DEBUG] [2021-07-01 20:54:09] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-07-01 20:54:09] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cb9df33e4e09467c8b86de856938c168, msgType : 18
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cb9df33e4e09467c8b86de856938c168, msgType : 4096
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 20:54:09] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 175, groupId: 1
[DEBUG] [2021-07-01 20:54:09] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 175, groupId: 1
[DEBUG] [2021-07-01 20:54:09] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 175, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-01 20:54:09] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 175, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2021-07-01 20:54:09] AbstractMessageConverterMethodProcessor.writeWithMessageConverters(268) | Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] [2021-07-01 20:54:09] LogFormatUtils.traceDebug(91) | Writing [com.example.demo.pojo.Result@14541b3e]
[DEBUG] [2021-07-01 20:54:09] FrameworkServlet.logResult(1131) | Completed 200 OK
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : bedd1eb857d74143b5f13d25cfb70045, msgType : 19
[DEBUG] [2021-07-01 20:54:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 31c0ab35697f4d8bb19f910965f486fc, msgType : 19
[DEBUG] [2021-07-01 20:54:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 967f44be20a8485faa15604852078b58, msgType : 19
[DEBUG] [2021-07-01 20:54:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 921ed99a725145549e36a5450b04dc2f, msgType : 19
[DEBUG] [2021-07-01 20:54:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : bcfa7ab73af74c25968c6b660810a3ea, msgType : 19
[DEBUG] [2021-07-01 20:54:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f371bf4ac83748698bab3dc65671040c, msgType : 19
[DEBUG] [2021-07-01 20:54:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 43a582b431054c8286e29d29ad052acd, msgType : 19
[DEBUG] [2021-07-01 20:54:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9263796fca434d8588ad72a0e42bd191, msgType : 19
[DEBUG] [2021-07-01 20:54:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9e33b1243aad4816a0533a0553fe66f1, msgType : 19
[DEBUG] [2021-07-01 20:54:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e7e7a50a56ae4260964d9e0fc158351b, msgType : 19
[DEBUG] [2021-07-01 20:54:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : cf872273af574cbdac205b1b5fdcccd3, msgType : 19
[DEBUG] [2021-07-01 20:54:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 51ba53a6064e40e48290b18686c8cea5, msgType : 19
[DEBUG] [2021-07-01 20:54:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c4d00cf4a1a04502828c368fbf727089, msgType : 19
[DEBUG] [2021-07-01 20:54:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 40530987fd104833abcb77180cb7108c, msgType : 19
[DEBUG] [2021-07-01 20:54:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7b1a22e2a2264b90a076c48c0ca85b12, msgType : 19
[DEBUG] [2021-07-01 20:54:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e5b703a41abb494d87f6032ac6d56cb1, msgType : 19
[DEBUG] [2021-07-01 20:54:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3d054bf6b97a437386c7a67a3da78f1f, msgType : 19
[DEBUG] [2021-07-01 20:54:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9579696cb2604be8a25cc92628d48d3d, msgType : 19
[DEBUG] [2021-07-01 20:54:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 33af44725f87445c8741695b2738dff5, msgType : 19
[DEBUG] [2021-07-01 20:54:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2f0cdfa255c4459b849e4de911274402, msgType : 19
[DEBUG] [2021-07-01 20:54:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 074a6ffbc5754cf5b6412f36074b985a, msgType : 19
[DEBUG] [2021-07-01 20:54:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : accfac5934c94cf89b99d38cd22aeed8, msgType : 19
[DEBUG] [2021-07-01 20:54:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 2831915c796d48c398f25cc509800c5b, msgType : 19
[DEBUG] [2021-07-01 20:54:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d88167e8324f445391786cbe896b9230, msgType : 19
[DEBUG] [2021-07-01 20:54:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1811098c4c844baeb1ac637de26a4f6b, msgType : 19
[DEBUG] [2021-07-01 20:54:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 553bdf46768140fc9d556c0a9a26f8e9, msgType : 19
[DEBUG] [2021-07-01 20:54:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : dcdf8e1528f44a79b04ac8e1e9c367e2, msgType : 19
[DEBUG] [2021-07-01 20:54:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e2242dff4c5340c1944744fa13d5990f, msgType : 19
[DEBUG] [2021-07-01 20:54:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 65144891bd2d4e979ad18e534b7fe8be, msgType : 19
[DEBUG] [2021-07-01 20:54:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9eb6585d11a441ef96aff7bc2b3329cc, msgType : 19
[DEBUG] [2021-07-01 20:54:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d5929a6f9792448eb8eeebd5dd5af395, msgType : 19
[DEBUG] [2021-07-01 20:54:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cca46471eee9481e80b2f5bb59c3a055, msgType : 19
[DEBUG] [2021-07-01 20:54:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a750d69bd7d34520915c609a6504909b, msgType : 19
[DEBUG] [2021-07-01 20:54:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 94a91b6c96314ad3a6a49860c263372d, msgType : 19
[DEBUG] [2021-07-01 20:54:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 8f4575fd33a24f7c8e33808bf899faea, msgType : 19
[DEBUG] [2021-07-01 20:54:43] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : da3cd692ed584d7ca73f336fccc6f164, msgType : 19
[DEBUG] [2021-07-01 20:54:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2e4c8420180a4edd8a833ddfb822c99e, msgType : 19
[DEBUG] [2021-07-01 20:54:45] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 59967255e5564cbf89a90b66c64cfc60, msgType : 19
[DEBUG] [2021-07-01 20:54:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b6b1776db71e40debcc4a0e29b8ce1ff, msgType : 19
[DEBUG] [2021-07-01 20:54:47] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f556059ccf9443fbbc98f7a330fb184e, msgType : 19
[DEBUG] [2021-07-01 20:54:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 73b0d77e9439466b9134fe6ab9975125, msgType : 19
[DEBUG] [2021-07-01 20:54:49] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c765d9e6d8824dacb0c31de2c0b81399, msgType : 19
[DEBUG] [2021-07-01 20:54:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : ab5dc0d1a02c482cb6dc8ae24ac9ca82, msgType : 19
[DEBUG] [2021-07-01 20:54:51] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b9dc42ed90cc47bbb2ccff4d8a71bb1b, msgType : 19
[DEBUG] [2021-07-01 20:54:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 25281a58f57a4a1f863cde9091858b9c, msgType : 19
[DEBUG] [2021-07-01 20:54:53] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1d582ecaaedd4c689240244dc0a3babb, msgType : 19
[DEBUG] [2021-07-01 20:54:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d0a59d704ff740538cfe6a1d4bfedc0e, msgType : 19
[DEBUG] [2021-07-01 20:54:55] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1c97d66587eb44a6bfdb47809911f0d8, msgType : 19
[DEBUG] [2021-07-01 20:54:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : faccf8e882214d21b6ef27a809e15c8e, msgType : 19
[DEBUG] [2021-07-01 20:54:57] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5f01363e86314d2e8ca2a538a31953b9, msgType : 19
[DEBUG] [2021-07-01 20:54:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 16420f41e72b4de5a8d9aeb902ff1c92, msgType : 19
[DEBUG] [2021-07-01 20:54:59] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 39cb9965b81542ad842e1bc8fa4e8c33, msgType : 19
[DEBUG] [2021-07-01 20:55:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 065da1478c194fd0b47ea2d717eae2b2, msgType : 19
[DEBUG] [2021-07-01 20:55:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 153cd14eae9f4ab388f8261cd54b7be2, msgType : 19
[DEBUG] [2021-07-01 20:55:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 93d1a07871cb479ba05aff930fdf66dc, msgType : 18
[DEBUG] [2021-07-01 20:55:01] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3f79a77a7fd34bf0ae831139ebf9163d, msgType : 18
[DEBUG] [2021-07-01 20:55:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6d4d8354aaba42b7b86504e5fc5ab039, msgType : 19
[DEBUG] [2021-07-01 20:55:03] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 645d1fb53ed14fe7b32e5c7d20106ad1, msgType : 19
[DEBUG] [2021-07-01 20:55:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4388e8ec22a44ff68d3bcf848256713d, msgType : 19
[DEBUG] [2021-07-01 20:55:05] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 42d3c090dbb846c3a4a8d6be837aacac, msgType : 19
[DEBUG] [2021-07-01 20:55:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4c64288658fb45d582e158342a872b20, msgType : 19
[DEBUG] [2021-07-01 20:55:07] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1731bfc16fcb4093a7a9007b348b2599, msgType : 19
[DEBUG] [2021-07-01 20:55:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a9a49286e6cb4d15aa154a2850600d2b, msgType : 19
[DEBUG] [2021-07-01 20:55:09] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b494bda149ac45eba05f39f1a5bfb572, msgType : 19
[DEBUG] [2021-07-01 20:55:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 27e042f196634fd38f195afe5d46b925, msgType : 19
[DEBUG] [2021-07-01 20:55:11] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f6251f0336d24387b6ddbb8da0d04927, msgType : 19
[DEBUG] [2021-07-01 20:55:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5c498fc863ac41b1b82399d86f784ce3, msgType : 19
[DEBUG] [2021-07-01 20:55:13] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : c20697dfefac43978b6164400ea2f39f, msgType : 19
[DEBUG] [2021-07-01 20:55:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d55dc061c63e4bf2a1feeeac537c5cae, msgType : 19
[DEBUG] [2021-07-01 20:55:15] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 877d098a416e4e3c85347578db0deca7, msgType : 19
[DEBUG] [2021-07-01 20:55:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a371ac2ab8d54d44ae7f26318c554266, msgType : 19
[DEBUG] [2021-07-01 20:55:17] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 77a22c6830ed48aabc31c27fec001e82, msgType : 19
[DEBUG] [2021-07-01 20:55:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9fb0e6b6bdea4c598044ad09aa30d6b2, msgType : 19
[DEBUG] [2021-07-01 20:55:19] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0bfd985c6afb4be5b17bdaabb537f836, msgType : 19
[DEBUG] [2021-07-01 20:55:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d97fc0b31ec84a6992216ac1655d1579, msgType : 19
[DEBUG] [2021-07-01 20:55:21] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1d4a9b8a25ad4cc3bd19c96325e6f3c1, msgType : 19
[DEBUG] [2021-07-01 20:55:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9c2ad28563dc4b0b811e382b7f4694a1, msgType : 19
[DEBUG] [2021-07-01 20:55:23] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3fa0039879574fc594f78511d9033d49, msgType : 19
[DEBUG] [2021-07-01 20:55:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f40ede6ec31546c59d9049591a6b9d35, msgType : 19
[DEBUG] [2021-07-01 20:55:25] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b845fe94c1fc4e2bba767bb35d16b99b, msgType : 19
[DEBUG] [2021-07-01 20:55:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 47acd90bf2d54cdf97326b1f8e4d7969, msgType : 19
[DEBUG] [2021-07-01 20:55:27] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 2dca6579e22d4f69a2c0e69d3d83629d, msgType : 19
[DEBUG] [2021-07-01 20:55:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : aa6767366c7a4809b3ba872f99ee8180, msgType : 19
[DEBUG] [2021-07-01 20:55:29] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7c644f7cdf874eab9550a32d9d19d9fd, msgType : 19
[DEBUG] [2021-07-01 20:55:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 113735b227d64f10b5c301237420e48f, msgType : 19
[DEBUG] [2021-07-01 20:55:31] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 48fe804360634ac5b8243d8c40698500, msgType : 19
[DEBUG] [2021-07-01 20:55:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 519f9cd45e944dcdaef416a8488db28c, msgType : 19
[DEBUG] [2021-07-01 20:55:33] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b242ad385bc7421a9c408522fc6e5255, msgType : 19
[DEBUG] [2021-07-01 20:55:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9bb9f198dda248bd85be55acd3972bff, msgType : 19
[DEBUG] [2021-07-01 20:55:35] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 74f91b93be964a6eb17dc508b05e79d3, msgType : 19
[DEBUG] [2021-07-01 20:55:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e8c5ec79462042f0b4b38bd3ae438518, msgType : 19
[DEBUG] [2021-07-01 20:55:37] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : fae385b1edca49d1a37dd89a8740c6a2, msgType : 19
[DEBUG] [2021-07-01 20:55:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cde028115ead4eb1b4bf6e3eab3c3880, msgType : 19
[DEBUG] [2021-07-01 20:55:39] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : eb0cfcedfc6f476f9ed9debf89b76583, msgType : 19
[DEBUG] [2021-07-01 20:55:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f1db6eee06634e3db697025025245470, msgType : 19
[DEBUG] [2021-07-01 20:55:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 78514f635af04bbdb23040f1bc1ee0d7, msgType : 19
