[DEBUG] [2021-07-02 08:57:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ef7dd22d390b414dbb32b42b17a968c5, msgType : 19
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0cab14f7435b4e92b89552636db4967e, msgType : 18
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 0cab14f7435b4e92b89552636db4967e, msgType : 4096
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-02 08:59:56] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 183, groupId: 1
[DEBUG] [2021-07-02 08:59:56] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 183, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2021-07-02 08:59:56] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 183, groupId: 1
[DEBUG] [2021-07-02 08:59:56] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 183, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2021-07-02 08:59:56] AbstractMessageConverterMethodProcessor.writeWithMessageConverters(268) | Using 'application/json', given [*/*] and supported [application/json, application/*+json, application/json, application/*+json]
[DEBUG] [2021-07-02 08:59:56] LogFormatUtils.traceDebug(91) | Writing [com.example.demo.pojo.Result@4e02f6b5]
[DEBUG] [2021-07-02 08:59:56] FrameworkServlet.logResult(1131) | Completed 200 OK
[DEBUG] [2021-07-02 08:59:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : db1230af43ac42cea6bfd6cdecd76b97, msgType : 19
[DEBUG] [2021-07-02 08:59:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5f2477de190d4dcb97d1b14de9199069, msgType : 19
